,,,
Brand,Model,Device Type,Metric
FOSSIL,Q Founder,Smartwatch,heart_rate
FOSSIL,Q Founder,Smartwatch,sleep_tracking
FOSSIL,Q Founder,Smartwatch,GPS
FOSSIL,Q Founder,Smartwatch,distance
FOSSIL,Q Founder,Smartwatch,pace
FOSSIL,Q Founder,Smartwatch,route
FOSSIL,Q Founder,Smartwatch,calories
FOSSIL,Q Founder,Smartwatch,active_minutes
FOSSIL,Garrett Hybrid,Smartwatch,steps
FOSSIL,Garrett Hybrid,Smartwatch,heart_rate
FOSSIL,Garrett Hybrid,Smartwatch,sleep_tracking
FOSSIL,Garrett Hybrid,Smartwatch,GPS
FOSSIL,Garrett Hybrid,Smartwatch,distance
FOSSIL,Garrett Hybrid,Smartwatch,pace
FOSSIL,Garrett Hybrid,Smartwatch,route
FOSSIL,Garrett Hybrid,Smartwatch,calories
FOSSIL,Garrett Hybrid,Smartwatch,active_minutes
FOSSIL,Q Explorist,Smartwatch,steps
FOSSIL,Q Explorist,Smartwatch,heart_rate
FOSSIL,Q Explorist,Smartwatch,sleep_tracking
FOSSIL,Q Explorist,Smartwatch,GPS
FOSSIL,Q Explorist,Smartwatch,distance
FOSSIL,Q Explorist,Smartwatch,pace
FOSSIL,Q Explorist,Smartwatch,route
FOSSIL,Q Explorist,Smartwatch,calories
FOSSIL,Q Explorist,Smartwatch,active_minutes
FOSSIL,Marshall,Smartwatch,steps
FOSSIL,Marshall,Smartwatch,heart_rate
FOSSIL,Marshall,Smartwatch,sleep_tracking
FOSSIL,Marshall,Smartwatch,GPS
FOSSIL,Marshall,Smartwatch,distance
FOSSIL,Marshall,Smartwatch,pace
FOSSIL,Marshall,Smartwatch,route
FOSSIL,Marshall,Smartwatch,calories
FOSSIL,Marshall,Smartwatch,active_minutes
FOSSIL,Gen 3 Q Venture,Smartwatch,steps
FOSSIL,Gen 3 Q Venture,Smartwatch,heart_rate
FOSSIL,Gen 3 Q Venture,Smartwatch,sleep_tracking
FOSSIL,Gen 3 Q Venture,Smartwatch,GPS
FOSSIL,Gen 3 Q Venture,Smartwatch,distance
FOSSIL,Gen 3 Q Venture,Smartwatch,pace
FOSSIL,Gen 3 Q Venture,Smartwatch,route
FOSSIL,Gen 3 Q Venture,Smartwatch,calories
FOSSIL,Gen 3 Q Venture,Smartwatch,active_minutes
FOSSIL,FTW4003,Smartwatch,steps
FOSSIL,FTW4003,Smartwatch,heart_rate
FOSSIL,FTW4003,Smartwatch,sleep_tracking
FOSSIL,FTW4003,Smartwatch,GPS
FOSSIL,FTW4003,Smartwatch,distance
FOSSIL,FTW4003,Smartwatch,pace
FOSSIL,FTW4003,Smartwatch,route
FOSSIL,FTW4003,Smartwatch,calories
FOSSIL,FTW4003,Smartwatch,active_minutes
FOSSIL,Sport 43,Smartwatch,steps
FOSSIL,Sport 43,Smartwatch,heart_rate
FOSSIL,Sport 43,Smartwatch,sleep_tracking
FOSSIL,Sport 43,Smartwatch,GPS
FOSSIL,Sport 43,Smartwatch,distance
FOSSIL,Sport 43,Smartwatch,pace
FOSSIL,Sport 43,Smartwatch,route
FOSSIL,Sport 43,Smartwatch,calories
FOSSIL,Sport 43,Smartwatch,active_minutes
FOSSIL,The Carlyle HR,Smartwatch,steps
FOSSIL,The Carlyle HR,Smartwatch,heart_rate
FOSSIL,The Carlyle HR,Smartwatch,sleep_tracking
FOSSIL,The Carlyle HR,Smartwatch,GPS
FOSSIL,The Carlyle HR,Smartwatch,distance
FOSSIL,The Carlyle HR,Smartwatch,pace
FOSSIL,The Carlyle HR,Smartwatch,route
FOSSIL,The Carlyle HR,Smartwatch,calories
FOSSIL,The Carlyle HR,Smartwatch,active_minutes
FOSSIL,Garrett HR,Smartwatch,steps
FOSSIL,Garrett HR,Smartwatch,heart_rate
FOSSIL,Garrett HR,Smartwatch,sleep_tracking
FOSSIL,Garrett HR,Smartwatch,GPS
FOSSIL,Garrett HR,Smartwatch,distance
FOSSIL,Garrett HR,Smartwatch,pace
FOSSIL,Garrett HR,Smartwatch,route
FOSSIL,Garrett HR,Smartwatch,calories
FOSSIL,Garrett HR,Smartwatch,active_minutes
FOSSIL,4th Gen Explorist HR,Smartwatch,steps
FOSSIL,4th Gen Explorist HR,Smartwatch,heart_rate
FOSSIL,4th Gen Explorist HR,Smartwatch,sleep_tracking
FOSSIL,4th Gen Explorist HR,Smartwatch,GPS
FOSSIL,4th Gen Explorist HR,Smartwatch,distance
FOSSIL,4th Gen Explorist HR,Smartwatch,pace
FOSSIL,4th Gen Explorist HR,Smartwatch,route
FOSSIL,4th Gen Explorist HR,Smartwatch,calories
FOSSIL,4th Gen Explorist HR,Smartwatch,active_minutes
FOSSIL,FTW6001,Smartwatch,steps
FOSSIL,FTW6001,Smartwatch,heart_rate
FOSSIL,FTW6001,Smartwatch,sleep_tracking
FOSSIL,FTW6001,Smartwatch,GPS
FOSSIL,FTW6001,Smartwatch,distance
FOSSIL,FTW6001,Smartwatch,pace
FOSSIL,FTW6001,Smartwatch,route
FOSSIL,FTW6001,Smartwatch,calories
FOSSIL,FTW6001,Smartwatch,active_minutes
FOSSIL,Q Founder 2.0,Smartwatch,steps
FOSSIL,Q Founder 2.0,Smartwatch,heart_rate
FOSSIL,Q Founder 2.0,Smartwatch,sleep_tracking
FOSSIL,Q Founder 2.0,Smartwatch,GPS
FOSSIL,Q Founder 2.0,Smartwatch,distance
FOSSIL,Q Founder 2.0,Smartwatch,pace
FOSSIL,Q Founder 2.0,Smartwatch,route
FOSSIL,Q Founder 2.0,Smartwatch,calories
FOSSIL,Q Founder 2.0,Smartwatch,active_minutes
FOSSIL,Cameron Hybrid,Smartwatch,steps
FOSSIL,Cameron Hybrid,Smartwatch,heart_rate
FOSSIL,Cameron Hybrid,Smartwatch,sleep_tracking
FOSSIL,Cameron Hybrid,Smartwatch,GPS
FOSSIL,Cameron Hybrid,Smartwatch,distance
FOSSIL,Cameron Hybrid,Smartwatch,pace
FOSSIL,Cameron Hybrid,Smartwatch,route
FOSSIL,Cameron Hybrid,Smartwatch,calories
FOSSIL,Cameron Hybrid,Smartwatch,active_minutes
FOSSIL,Gen 3 Q Explorist,Smartwatch,steps
FOSSIL,Gen 3 Q Explorist,Smartwatch,heart_rate
FOSSIL,Gen 3 Q Explorist,Smartwatch,sleep_tracking
FOSSIL,Gen 3 Q Explorist,Smartwatch,GPS
FOSSIL,Gen 3 Q Explorist,Smartwatch,distance
FOSSIL,Gen 3 Q Explorist,Smartwatch,pace
FOSSIL,Gen 3 Q Explorist,Smartwatch,route
FOSSIL,Gen 3 Q Explorist,Smartwatch,calories
FOSSIL,Gen 3 Q Explorist,Smartwatch,active_minutes
FOSSIL,4th Gen Venture HR,Smartwatch,steps
FOSSIL,4th Gen Venture HR,Smartwatch,heart_rate
FOSSIL,4th Gen Venture HR,Smartwatch,sleep_tracking
FOSSIL,4th Gen Venture HR,Smartwatch,GPS
FOSSIL,4th Gen Venture HR,Smartwatch,distance
FOSSIL,4th Gen Venture HR,Smartwatch,pace
FOSSIL,4th Gen Venture HR,Smartwatch,route
FOSSIL,4th Gen Venture HR,Smartwatch,calories
FOSSIL,4th Gen Venture HR,Smartwatch,active_minutes
FOSSIL,FTW6005,Smartwatch,steps
FOSSIL,FTW6005,Smartwatch,heart_rate
FOSSIL,FTW6005,Smartwatch,sleep_tracking
FOSSIL,FTW6005,Smartwatch,GPS
FOSSIL,FTW6005,Smartwatch,distance
FOSSIL,FTW6005,Smartwatch,pace
FOSSIL,FTW6005,Smartwatch,route
FOSSIL,FTW6005,Smartwatch,calories
FOSSIL,FTW6005,Smartwatch,active_minutes
FOSSIL,FTW1161 Hybrid,Smartwatch,steps
FOSSIL,FTW1161 Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1161 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1161 Hybrid,Smartwatch,GPS
FOSSIL,FTW1161 Hybrid,Smartwatch,distance
FOSSIL,FTW1161 Hybrid,Smartwatch,pace
FOSSIL,FTW1161 Hybrid,Smartwatch,route
FOSSIL,FTW1161 Hybrid,Smartwatch,calories
FOSSIL,FTW1161 Hybrid,Smartwatch,active_minutes
FOSSIL,FTW1142 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1142 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1142 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1142 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1142 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1142 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1142 Q Hybrid,Smartwatch,route
FOSSIL,FTW1142 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1142 Q Hybrid,Smartwatch,active_minutes
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,steps
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,heart_rate
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,sleep_tracking
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,GPS
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,distance
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,pace
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,route
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,calories
FOSSIL,Cameron Hybrid Smartwatch,Smartwatch,active_minutes
FOSSIL,Sport 41,Smartwatch,steps
FOSSIL,Sport 41,Smartwatch,heart_rate
FOSSIL,Sport 41,Smartwatch,sleep_tracking
FOSSIL,Sport 41,Smartwatch,GPS
FOSSIL,Sport 41,Smartwatch,distance
FOSSIL,Sport 41,Smartwatch,pace
FOSSIL,Sport 41,Smartwatch,route
FOSSIL,Sport 41,Smartwatch,calories
FOSSIL,Sport 41,Smartwatch,active_minutes
FOSSIL,Q Jacqueline,Smartwatch,steps
FOSSIL,Q Jacqueline,Smartwatch,heart_rate
FOSSIL,Q Jacqueline,Smartwatch,sleep_tracking
FOSSIL,Q Jacqueline,Smartwatch,GPS
FOSSIL,Q Jacqueline,Smartwatch,distance
FOSSIL,Q Jacqueline,Smartwatch,pace
FOSSIL,Q Jacqueline,Smartwatch,route
FOSSIL,Q Jacqueline,Smartwatch,calories
FOSSIL,Q Jacqueline,Smartwatch,active_minutes
FOSSIL,Garrett,Smartwatch,steps
FOSSIL,Garrett,Smartwatch,heart_rate
FOSSIL,Garrett,Smartwatch,sleep_tracking
FOSSIL,Garrett,Smartwatch,GPS
FOSSIL,Garrett,Smartwatch,distance
FOSSIL,Garrett,Smartwatch,pace
FOSSIL,Garrett,Smartwatch,route
FOSSIL,Garrett,Smartwatch,calories
FOSSIL,Garrett,Smartwatch,active_minutes
FOSSIL,Machine Hybrid,Smartwatch,steps
FOSSIL,Machine Hybrid,Smartwatch,heart_rate
FOSSIL,Machine Hybrid,Smartwatch,sleep_tracking
FOSSIL,Machine Hybrid,Smartwatch,GPS
FOSSIL,Machine Hybrid,Smartwatch,distance
FOSSIL,Machine Hybrid,Smartwatch,pace
FOSSIL,Machine Hybrid,Smartwatch,route
FOSSIL,Machine Hybrid,Smartwatch,calories
FOSSIL,Machine Hybrid,Smartwatch,active_minutes
FOSSIL,Sloan HR,Smartwatch,steps
FOSSIL,Sloan HR,Smartwatch,heart_rate
FOSSIL,Sloan HR,Smartwatch,sleep_tracking
FOSSIL,Sloan HR,Smartwatch,GPS
FOSSIL,Sloan HR,Smartwatch,distance
FOSSIL,Sloan HR,Smartwatch,pace
FOSSIL,Sloan HR,Smartwatch,route
FOSSIL,Sloan HR,Smartwatch,calories
FOSSIL,Sloan HR,Smartwatch,active_minutes
FOSSIL,Neely,Smartwatch,steps
FOSSIL,Neely,Smartwatch,heart_rate
FOSSIL,Neely,Smartwatch,sleep_tracking
FOSSIL,Neely,Smartwatch,GPS
FOSSIL,Neely,Smartwatch,distance
FOSSIL,Neely,Smartwatch,pace
FOSSIL,Neely,Smartwatch,route
FOSSIL,Neely,Smartwatch,calories
FOSSIL,Neely,Smartwatch,active_minutes
FOSSIL,Rose Gold Smart,Smartwatch,steps
FOSSIL,Rose Gold Smart,Smartwatch,heart_rate
FOSSIL,Rose Gold Smart,Smartwatch,sleep_tracking
FOSSIL,Rose Gold Smart,Smartwatch,GPS
FOSSIL,Rose Gold Smart,Smartwatch,distance
FOSSIL,Rose Gold Smart,Smartwatch,pace
FOSSIL,Rose Gold Smart,Smartwatch,route
FOSSIL,Rose Gold Smart,Smartwatch,calories
FOSSIL,Rose Gold Smart,Smartwatch,active_minutes
FOSSIL,FTW1159 Hybrid,Smartwatch,steps
FOSSIL,FTW1159 Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1159 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1159 Hybrid,Smartwatch,GPS
FOSSIL,FTW1159 Hybrid,Smartwatch,distance
FOSSIL,FTW1159 Hybrid,Smartwatch,pace
FOSSIL,FTW1159 Hybrid,Smartwatch,route
FOSSIL,FTW1159 Hybrid,Smartwatch,calories
FOSSIL,FTW1159 Hybrid,Smartwatch,active_minutes
FOSSIL,FTW4010 Gold HR,Smartwatch,steps
FOSSIL,FTW4010 Gold HR,Smartwatch,heart_rate
FOSSIL,FTW4010 Gold HR,Smartwatch,sleep_tracking
FOSSIL,FTW4010 Gold HR,Smartwatch,GPS
FOSSIL,FTW4010 Gold HR,Smartwatch,distance
FOSSIL,FTW4010 Gold HR,Smartwatch,pace
FOSSIL,FTW4010 Gold HR,Smartwatch,route
FOSSIL,FTW4010 Gold HR,Smartwatch,calories
FOSSIL,FTW4010 Gold HR,Smartwatch,active_minutes
FOSSIL,FTW6009 Black HR,Smartwatch,steps
FOSSIL,FTW6009 Black HR,Smartwatch,heart_rate
FOSSIL,FTW6009 Black HR,Smartwatch,sleep_tracking
FOSSIL,FTW6009 Black HR,Smartwatch,GPS
FOSSIL,FTW6009 Black HR,Smartwatch,distance
FOSSIL,FTW6009 Black HR,Smartwatch,pace
FOSSIL,FTW6009 Black HR,Smartwatch,route
FOSSIL,FTW6009 Black HR,Smartwatch,calories
FOSSIL,FTW6009 Black HR,Smartwatch,active_minutes
FOSSIL,Eleanor Hybrid,Smartwatch,steps
FOSSIL,Eleanor Hybrid,Smartwatch,heart_rate
FOSSIL,Eleanor Hybrid,Smartwatch,sleep_tracking
FOSSIL,Eleanor Hybrid,Smartwatch,GPS
FOSSIL,Eleanor Hybrid,Smartwatch,distance
FOSSIL,Eleanor Hybrid,Smartwatch,pace
FOSSIL,Eleanor Hybrid,Smartwatch,route
FOSSIL,Eleanor Hybrid,Smartwatch,calories
FOSSIL,Eleanor Hybrid,Smartwatch,active_minutes
FOSSIL,FTW1146 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1146 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1146 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1146 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1146 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1146 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1146 Q Hybrid,Smartwatch,route
FOSSIL,FTW1146 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1146 Q Hybrid,Smartwatch,active_minutes
FOSSIL,FTW20013 Q,Smartwatch,steps
FOSSIL,FTW20013 Q,Smartwatch,heart_rate
FOSSIL,FTW20013 Q,Smartwatch,sleep_tracking
FOSSIL,FTW20013 Q,Smartwatch,GPS
FOSSIL,FTW20013 Q,Smartwatch,distance
FOSSIL,FTW20013 Q,Smartwatch,pace
FOSSIL,FTW20013 Q,Smartwatch,route
FOSSIL,FTW20013 Q,Smartwatch,calories
FOSSIL,FTW20013 Q,Smartwatch,active_minutes
FOSSIL,FTW5016 Hybrid,Smartwatch,steps
FOSSIL,FTW5016 Hybrid,Smartwatch,heart_rate
FOSSIL,FTW5016 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW5016 Hybrid,Smartwatch,GPS
FOSSIL,FTW5016 Hybrid,Smartwatch,distance
FOSSIL,FTW5016 Hybrid,Smartwatch,pace
FOSSIL,FTW5016 Hybrid,Smartwatch,route
FOSSIL,FTW5016 Hybrid,Smartwatch,calories
FOSSIL,FTW5016 Hybrid,Smartwatch,active_minutes
FOSSIL,FTW5017 Hybrid,Smartwatch,steps
FOSSIL,FTW5017 Hybrid,Smartwatch,heart_rate
FOSSIL,FTW5017 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW5017 Hybrid,Smartwatch,GPS
FOSSIL,FTW5017 Hybrid,Smartwatch,distance
FOSSIL,FTW5017 Hybrid,Smartwatch,pace
FOSSIL,FTW5017 Hybrid,Smartwatch,route
FOSSIL,FTW5017 Hybrid,Smartwatch,calories
FOSSIL,FTW5017 Hybrid,Smartwatch,active_minutes
FOSSIL,FTW1141 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1141 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1141 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1141 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1141 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1141 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1141 Q Hybrid,Smartwatch,route
FOSSIL,FTW1141 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1141 Q Hybrid,Smartwatch,active_minutes
FOSSIL,FTW5003 Hybrid,Smartwatch,steps
FOSSIL,FTW5003 Hybrid,Smartwatch,heart_rate
FOSSIL,FTW5003 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW5003 Hybrid,Smartwatch,GPS
FOSSIL,FTW5003 Hybrid,Smartwatch,distance
FOSSIL,FTW5003 Hybrid,Smartwatch,pace
FOSSIL,FTW5003 Hybrid,Smartwatch,route
FOSSIL,FTW5003 Hybrid,Smartwatch,calories
FOSSIL,FTW5003 Hybrid,Smartwatch,active_minutes
FOSSIL,Commuter Hybrid,Smartwatch,steps
FOSSIL,Commuter Hybrid,Smartwatch,heart_rate
FOSSIL,Commuter Hybrid,Smartwatch,sleep_tracking
FOSSIL,Commuter Hybrid,Smartwatch,GPS
FOSSIL,Commuter Hybrid,Smartwatch,distance
FOSSIL,Commuter Hybrid,Smartwatch,pace
FOSSIL,Commuter Hybrid,Smartwatch,route
FOSSIL,Commuter Hybrid,Smartwatch,calories
FOSSIL,Commuter Hybrid,Smartwatch,active_minutes
FOSSIL,Q MACHINE,Smartwatch,steps
FOSSIL,Q MACHINE,Smartwatch,heart_rate
FOSSIL,Q MACHINE,Smartwatch,sleep_tracking
FOSSIL,Q MACHINE,Smartwatch,GPS
FOSSIL,Q MACHINE,Smartwatch,distance
FOSSIL,Q MACHINE,Smartwatch,pace
FOSSIL,Q MACHINE,Smartwatch,route
FOSSIL,Q MACHINE,Smartwatch,calories
FOSSIL,Q MACHINE,Smartwatch,active_minutes
FOSSIL,FB-01 Hybrid,Smartwatch,steps
FOSSIL,FB-01 Hybrid,Smartwatch,heart_rate
FOSSIL,FB-01 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FB-01 Hybrid,Smartwatch,GPS
FOSSIL,FB-01 Hybrid,Smartwatch,distance
FOSSIL,FB-01 Hybrid,Smartwatch,pace
FOSSIL,FB-01 Hybrid,Smartwatch,route
FOSSIL,FB-01 Hybrid,Smartwatch,calories
FOSSIL,FB-01 Hybrid,Smartwatch,active_minutes
FOSSIL,Q GRANT,Smartwatch,steps
FOSSIL,Q GRANT,Smartwatch,heart_rate
FOSSIL,Q GRANT,Smartwatch,sleep_tracking
FOSSIL,Q GRANT,Smartwatch,GPS
FOSSIL,Q GRANT,Smartwatch,distance
FOSSIL,Q GRANT,Smartwatch,pace
FOSSIL,Q GRANT,Smartwatch,route
FOSSIL,Q GRANT,Smartwatch,calories
FOSSIL,Q GRANT,Smartwatch,active_minutes
FOSSIL,FTW2114 Q,Smartwatch,steps
FOSSIL,FTW2114 Q,Smartwatch,heart_rate
FOSSIL,FTW2114 Q,Smartwatch,sleep_tracking
FOSSIL,FTW2114 Q,Smartwatch,GPS
FOSSIL,FTW2114 Q,Smartwatch,distance
FOSSIL,FTW2114 Q,Smartwatch,pace
FOSSIL,FTW2114 Q,Smartwatch,route
FOSSIL,FTW2114 Q,Smartwatch,calories
FOSSIL,FTW2114 Q,Smartwatch,active_minutes
FOSSIL,FTW1140 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1140 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1140 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1140 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1140 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1140 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1140 Q Hybrid,Smartwatch,route
FOSSIL,FTW1140 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1140 Q Hybrid,Smartwatch,active_minutes
FOSSIL,FTW1134 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1134 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1134 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1134 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1134 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1134 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1134 Q Hybrid,Smartwatch,route
FOSSIL,FTW1134 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1134 Q Hybrid,Smartwatch,active_minutes
FOSSIL,Q Control,Smartwatch,steps
FOSSIL,Q Control,Smartwatch,heart_rate
FOSSIL,Q Control,Smartwatch,sleep_tracking
FOSSIL,Q Control,Smartwatch,GPS
FOSSIL,Q Control,Smartwatch,distance
FOSSIL,Q Control,Smartwatch,pace
FOSSIL,Q Control,Smartwatch,route
FOSSIL,Q Control,Smartwatch,calories
FOSSIL,Q Control,Smartwatch,active_minutes
FOSSIL,FTW1144 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1144 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1144 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1144 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1144 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1144 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1144 Q Hybrid,Smartwatch,route
FOSSIL,FTW1144 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1144 Q Hybrid,Smartwatch,active_minutes
FOSSIL,Rose Gold HR,Smartwatch,steps
FOSSIL,Rose Gold HR,Smartwatch,heart_rate
FOSSIL,Rose Gold HR,Smartwatch,sleep_tracking
FOSSIL,Rose Gold HR,Smartwatch,GPS
FOSSIL,Rose Gold HR,Smartwatch,distance
FOSSIL,Rose Gold HR,Smartwatch,pace
FOSSIL,Rose Gold HR,Smartwatch,route
FOSSIL,Rose Gold HR,Smartwatch,calories
FOSSIL,Rose Gold HR,Smartwatch,active_minutes
FOSSIL,5th Gen Julianna,Smartwatch,steps
FOSSIL,5th Gen Julianna,Smartwatch,heart_rate
FOSSIL,5th Gen Julianna,Smartwatch,sleep_tracking
FOSSIL,5th Gen Julianna,Smartwatch,GPS
FOSSIL,5th Gen Julianna,Smartwatch,distance
FOSSIL,5th Gen Julianna,Smartwatch,pace
FOSSIL,5th Gen Julianna,Smartwatch,route
FOSSIL,5th Gen Julianna,Smartwatch,calories
FOSSIL,5th Gen Julianna,Smartwatch,active_minutes
FOSSIL,Q Machine,Smartwatch,steps
FOSSIL,Q Machine,Smartwatch,heart_rate
FOSSIL,Q Machine,Smartwatch,sleep_tracking
FOSSIL,Q Machine,Smartwatch,GPS
FOSSIL,Q Machine,Smartwatch,distance
FOSSIL,Q Machine,Smartwatch,pace
FOSSIL,Q Machine,Smartwatch,route
FOSSIL,Q Machine,Smartwatch,calories
FOSSIL,Q Machine,Smartwatch,active_minutes
FOSSIL,FTW1145 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1145 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1145 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1145 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1145 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1145 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1145 Q Hybrid,Smartwatch,route
FOSSIL,FTW1145 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1145 Q Hybrid,Smartwatch,active_minutes
FOSSIL,FTW5011 Hybrid,Smartwatch,steps
FOSSIL,FTW5011 Hybrid,Smartwatch,heart_rate
FOSSIL,FTW5011 Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW5011 Hybrid,Smartwatch,GPS
FOSSIL,FTW5011 Hybrid,Smartwatch,distance
FOSSIL,FTW5011 Hybrid,Smartwatch,pace
FOSSIL,FTW5011 Hybrid,Smartwatch,route
FOSSIL,FTW5011 Hybrid,Smartwatch,calories
FOSSIL,FTW5011 Hybrid,Smartwatch,active_minutes
FOSSIL,FTW2120SET Q,Smartwatch,steps
FOSSIL,FTW2120SET Q,Smartwatch,heart_rate
FOSSIL,FTW2120SET Q,Smartwatch,sleep_tracking
FOSSIL,FTW2120SET Q,Smartwatch,GPS
FOSSIL,FTW2120SET Q,Smartwatch,distance
FOSSIL,FTW2120SET Q,Smartwatch,pace
FOSSIL,FTW2120SET Q,Smartwatch,route
FOSSIL,FTW2120SET Q,Smartwatch,calories
FOSSIL,FTW2120SET Q,Smartwatch,active_minutes
FOSSIL,FTW1136 Q Hybrid,Smartwatch,steps
FOSSIL,FTW1136 Q Hybrid,Smartwatch,heart_rate
FOSSIL,FTW1136 Q Hybrid,Smartwatch,sleep_tracking
FOSSIL,FTW1136 Q Hybrid,Smartwatch,GPS
FOSSIL,FTW1136 Q Hybrid,Smartwatch,distance
FOSSIL,FTW1136 Q Hybrid,Smartwatch,pace
FOSSIL,FTW1136 Q Hybrid,Smartwatch,route
FOSSIL,FTW1136 Q Hybrid,Smartwatch,calories
FOSSIL,FTW1136 Q Hybrid,Smartwatch,active_minutes
FOSSIL,FTW2115 Q Watch,Smartwatch,steps
FOSSIL,FTW2115 Q Watch,Smartwatch,heart_rate
FOSSIL,FTW2115 Q Watch,Smartwatch,sleep_tracking
FOSSIL,FTW2115 Q Watch,Smartwatch,GPS
FOSSIL,FTW2115 Q Watch,Smartwatch,distance
FOSSIL,FTW2115 Q Watch,Smartwatch,pace
FOSSIL,FTW2115 Q Watch,Smartwatch,route
FOSSIL,FTW2115 Q Watch,Smartwatch,calories
FOSSIL,FTW2115 Q Watch,Smartwatch,active_minutes
FOSSIL,FTW6010 Pink HR,Smartwatch,steps
FOSSIL,FTW6010 Pink HR,Smartwatch,heart_rate
FOSSIL,FTW6010 Pink HR,Smartwatch,sleep_tracking
FOSSIL,FTW6010 Pink HR,Smartwatch,GPS
FOSSIL,FTW6010 Pink HR,Smartwatch,distance
FOSSIL,FTW6010 Pink HR,Smartwatch,pace
FOSSIL,FTW6010 Pink HR,Smartwatch,route
FOSSIL,FTW6010 Pink HR,Smartwatch,calories
FOSSIL,FTW6010 Pink HR,Smartwatch,active_minutes
FOSSIL,Q ACTIVIST,Smartwatch,steps
FOSSIL,Q ACTIVIST,Smartwatch,heart_rate
FOSSIL,Q ACTIVIST,Smartwatch,sleep_tracking
FOSSIL,Q ACTIVIST,Smartwatch,GPS
FOSSIL,Q ACTIVIST,Smartwatch,distance
FOSSIL,Q ACTIVIST,Smartwatch,pace
FOSSIL,Q ACTIVIST,Smartwatch,route
FOSSIL,Q ACTIVIST,Smartwatch,calories
FOSSIL,Q ACTIVIST,Smartwatch,active_minutes
FOSSIL,FTW1154 Hybrid,Smartwatch,steps
